"ID","ReputationIndex","ReputationRaceMask_1","ReputationRaceMask_2","ReputationRaceMask_3","ReputationRaceMask_4","ReputationClassMask_1","ReputationClassMask_2","ReputationClassMask_3","ReputationClassMask_4","ReputationBase_1","ReputationBase_2","ReputationBase_3","ReputationBase_4","ReputationFlags_1","ReputationFlags_2","ReputationFlags_3","ReputationFlags_4","ParentFactionID","ParentFactionMod_1","ParentFactionMod_2","ParentFactionCap_1","ParentFactionCap_2","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask"
"1104","92","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1117","-2.2","1","7","7","Frenzyheart Tribe","광란의심장일족","Tribu Frénécœur","Stamm der Wildherzen","狂心氏族","","Tribu Corazón Frenético","Tribu Corazón Frenético","Племя Бешеного Сердца","","","","","","","","16712190","Driven from their lands by the Scourge, this fierce tribe of wolvar stumbled upon Sholazar Basin, where they intend to make their new home.  Their aggressive nature has put them at odds with the various gorloc tribes known collectively as the Oracles.","스컬지의 침공으로 고향에서 쫓겨난 이 사나운 울바르 부족은 숄라자르 분지에서 어렵게 새로운 터전을 일구고 있습니다. 이들은 공격적인 본성으로 인해 점쟁이 조합 등 다양한 골록 부족과 대립하고 있습니다.","Chassée de ses terres par le Fléau, cette redoutable tribu de varleus compte faire du bassin de Sholazar son nouveau foyer. Le tempérament agressif de ses membres leur vaut des démêlés avec les diverses tribus de gorlocs regroupées sous le nom d'Oracles.","Von der Geißel aus ihrer Heima","这群凶猛的狼獾人被天灾军团追杀，偶然来到了索拉查盆地，遂决定","","Expulsados de su tierra por la Plaga, esta feroz tribu de wolvar decidió instalarse en la Cuenca de Sholazar. Su naturaleza agresiva les ha enemistado con las tribus górloc conocidas en conjunto como los Oráculos.","Expulsados de su tierra por la Plaga, esta feroz tribu de wolvar decidió instalarse en la Cuenca de Sholazar. Su naturaleza agresiva les ha enemistado con las tribus górloc conocidas en conjunto como los Oráculos.","Изгнанное из родных земель Плетью, это свирепое племя волчеров остановилось в Низине Шолазар с намерением обосноваться там. В силу своей агрессивной природы они вступили в конфликт с племенами горлоков, называемых Оракулами.","","","","","","","","16712190"
"1105","93","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1117","-2.2","1","7","7","The Oracles","점쟁이 조합","Les Oracles","Die Orakel","神谕者","","Los Oráculos","Los Oráculos","Оракулы","","","","","","","","16712190","The gorlocs of Sholazar Basin are a race of reptilian creatures who see themselves as guardians of the titan technology that remains in the zone (though they understand little of it).  They find themselves in an escalating territorial war with the wolvar.","숄라자르 분지의 골록은 (비록 거의 이해하고 있지는 못하지만) 스스로를 티탄 기술의 수호자라 칭하는 파충류 생명체입니다. 최근 골록은 울바르와의 영토 전쟁에 깊이 휘말리고 있습니다.","Les gorlocs du bassin de Sholazar sont des créatures reptiliennes qui se considèrent comme les gardiens des vestiges de la technologie des titans dans la région (même s’ils la comprennent mal). Ils sont en conflit territorial avec les varleus.","Die Gorlocs des Scholazarbecke","索拉查盆地的鳄鱼人将自己视为该区域中存留的泰坦科技的守护者（","","Los górlocs de la Cuenca de Sholazar son una raza de reptiles que se consideran los guardianes de la tecnología titánica restante en la zona (aunque casi no la comprenden). Están sumergidos en una creciente guerra territorial con los wolvar.","Los górlocs de la Cuenca de Sholazar son una raza de reptiles que se consideran los guardianes de la tecnología titánica restante en la zona (aunque casi no la comprenden). Están sumergidos en una creciente guerra territorial con los wolvar.","Горлоки Низины Шолазар – раса рептилий, считающих себя хранителями того немногого, что осталось от технологий титанов в этой зоне. Они находятся в состоянии обостряющейся территориальной войны с волчерами.","","","","","","","","16712190"
"1106","94","32767","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1097","0","0","5","5","Argent Crusade","은빛십자군","La Croisade d'argent","Argentumkreuzzug","银色北伐军","","Cruzada Argenta","Cruzada Argenta","Серебряный Авангард","","","","","","","","16712190","Led by Tirion Fordring, the Argent Crusade combines the reformed Order of the Silver Hand with the Argent Dawn in one final push against the forces of the Lich King.","티리온 폴드링이 이끄는 은빛십자군은 리치 왕의 군대에 맞서는 은빛 성기사단과 은빛 여명회의 연합군입니다.","Menée par Tirion Fordring, la Croisade d'argent regroupe les membres d'une Main d'argent reformée et ceux de l'Aube d'argent, dans le but de vaincre une bonne fois pour toutes les troupes du roi-liche.","Der Argentumkreuzzug ist ein Z","提里奥·弗丁领导的银色北伐军是由白银之手骑士团和银色黎明重组","","Liderada por Tirion Vadín, la Cruzada Argenta aúna la reformada Orden de la Mano de Plata con El Alba Argenta en el ataque final contra las fuerzas del Rey Exánime.","Liderada por Tirion Vadín, la Cruzada Argenta aúna la reformada Orden de la Mano de Plata con El Alba Argenta en el ataque final contra las fuerzas del Rey Exánime.","Ведомый Тирионом Фордрингом, Серебряный Авангард объединил в себе реформированный орден Серебряной Длани и орден Серебряного Рассвета для борьбы против армий Короля-лича.","","","","","","","","16712190"
"1107","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Troll, Drakkari","드라카리 트롤","Troll, Drakkari","Troll, Drakkari","Troll, Drakkari","","Trol, Drakkari","Trol, Drakkari","Тролли Драккари","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1108","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CoT Arthas","시간의 동굴 아서스","Arthas GdT","HdZ Arthas","CoT Arthas","","CdT Arthas","CdT Arthas","ПВ - Артас","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1109","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CoT Stratholme Citizen","시간의 동굴 스트라솔름 시민","Citoyen de Stratholme GdT","HdZ Bürger von Strat","CoT Stratholme Citiz","","CdT Ciudadano de Stratholme","CdT Ciudadano de Stratholme","ПВ - Житель Стратхольма","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1110","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CoT Scourge","시간의 동굴 스컬지","Fléau GdT","HdZ Geißel","CoT Scourge","","CdT Plaga","CdT Plaga","ПВ - Плеть","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1111","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Freya","프레이야","Freya","Freya","弗蕾亚","","Freya","Freya","Фрейя","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1112","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Mount - Taxi - Alliance","탈것 - 비행 경로 - 얼라이언스","Monture - Taxi - Alliance","Reittier - Taxi - Al","Mount - Taxi - Allia","","Montura, taxi, Alianza","Montura, taxi, Alianza","Верховое животное - Такси - Альянс","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1113","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Mount - Taxi - Horde","탈것 - 비행 경로 - 호드","Monture - Taxi - Horde","Reittier - Taxi - Ho","Mount - Taxi - Horde","","Montura, taxi, Horda","Montura, taxi, Horda","Верховое животное - Такси - Орда","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1114","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Mount - Taxi - Neutral","탈것 - 비행 경로 - 중립","Monture - Taxi - Neutre","Reittier - Taxi - Ne","Mount - Taxi - Neutr","","Montura, taxi, neutral","Montura, taxi, neutral","Верховое животное - Такси - Нейтральная сторона","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1115","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Elemental, Water","정령 물","Élémentaire, eau","Elementar, Wasser","Elemental, Water","","Elemental, agua","Elemental, agua","Элементаль воды","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1116","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Elemental, Air","정령 바람","Élémentaire, air","Elementar, Luft","Elemental, Air","","Elemental, aire","Elemental, aire","Элементаль воздуха","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1117","95","1791","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","1097","0","0","5","5","Sholazar Basin","숄라자르 분지","Bassin de Sholazar","Sholazarbecken","索拉查盆地","","Cuenca de Sholazar","Cuenca de Sholazar","Низина Шолазар","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1118","96","1791","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","5","5","Classic","월드 오브 워크래프트","Classique","Classic","经典旧世","","Clásicas","Clásicas","World of Warcraft","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1119","97","1791","0","0","0","0","0","0","0","-42000","0","0","0","0","0","0","0","1097","0","0","5","5","The Sons of Hodir","호디르의 후예","Les Fils de Hodir","Die Söhne Hodirs","霍迪尔之子","","Los Hijos de Hodir","Los Hijos de Hodir","Сыны Ходира","","","","","","","","16712190","The frost giants of the Storm Peaks are a war-like race that makes their home in Dun Nifelem.","던 니펠렘은 폭풍우 봉우리의 호전적인 서리 거인들의 고향입니다.","Les géants du givre des pics Foudroyés sont un peuple guerrier qui s'est établi à Dun Niffelem.","Die Frostriesen der Sturmgipfe","这支风暴峭壁的冰霜巨人部族非常好战，他们定居在丹尼芬雷。","","Los gigantes de escarcha de Las Cumbres Tormentosas son una raza bélica afincada en Dun Niffelem.","Los gigantes de escarcha de Las Cumbres Tormentosas son una raza bélica afincada en Dun Niffelem.","Снежные великаны Грозовой Гряды – воинственная раса, обитающая в Дун Нифелеме.","","","","","","","","16712190"
"1120","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Iron Giants","무쇠 거인","Géants de fer","Eisenriesen","铁巨人","","Gigantes de Hierro","Gigantes de Hierro","Железные великаны","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1121","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Frost Vrykul","서리 브리쿨","Vrykuls de givre","Frostvrykul","冰霜维库人","","Vrykul de escarcha","Vrykul de escarcha","Ледяной врайкул","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1122","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Earthen","토석인","Terrestre","Die Irdenen","土灵","","Terráneo","Terráneo","Земельники","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1123","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Monster Referee","몬스터 중재","Monstre arbitre","Monsterkundiger","Monster Referee","","Árbitro monstruo","Árbitro monstruo","Monster Referee","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1124","98","690","1101","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","1052","0.5","0.5","7","7","The Sunreavers","선리버","Les Saccage-soleil","Die Sonnenhäscher","夺日者","","Los Atracasol","Los Atracasol","Похитители Солнца","","","","","","","","16712190","Traditionally barred from Dalaran, the Horde has been accepted into the city through the efforts of Archmage Aethas Sunreaver.  His followers have taken up his name and watch over the ward known as Sunreaver's Sanctuary.","예전부터 달라란과 접촉이 금지되었던 호드는 대마법사 에이타스 선리버의 노력으로 달라란에 들어오게 되었다. 선리버의 추종자들은 그의 이름을 따서 지은 선리버 성소를 지키는 임무를 수행하고 있다.","Traditionnellement exclue de Dalaran, la Horde a fini par y être admise grâce aux efforts de l'archimage Aethas Saccage-soleil. Ses adeptes ont repris son nom et veillent sur le quartier appelé Sanctuaire de Saccage-soleil.","Durch die Anstrengungen des Er","在大法师艾萨斯·夺日者的努力下，一贯被达拉然据之门外的部落也","","Tradicionalmente no se admitía en Dalaran a la Horda, pero han sido admitidos en la ciudad mediante los esfuerzos del archimago Aethas Atracasol. Sus seguidores han retomado su nombre y velan por la sala conocida como Santuario Atracasol.","Tradicionalmente no se admitía en Dalaran a la Horda, pero han sido admitidos en la ciudad mediante los esfuerzos del archimago Aethas Atracasol. Sus seguidores han retomado su nombre y velan por la sala conocida como Santuario Atracasol.","Путь в Даларан всегда был заказан для Орды, но благодаря стараниям верховного мага Этаса Похитителя Солнца ей все же открыли доступ в город. Последователи Этаса назвали в честь своего благодетеля целый район города – Прибежище Похитителя Солнца.","","","","","","","","16712190"
